site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2022.933230,20221207 1506,233.000,11.100,21.720,0.080,2022-12-07 15:06:00+00:00,12.216,218.200
alt,2022.941420,20221210 1450,316.800,1.700,21.500,0.080,2022-12-10 14:50:00+00:00,0.987,7.165
alt,2022.952550,20221214 1621,235.330,4.600,21.310,0.030,2022-12-14 16:21:00+00:00,4.258,168.350
alt,2022.971940,20221221 1812,238.000,0.830,21.310,0.040,2022-12-21 18:12:00+00:00,3.742,213.800
alt,2022.990900,20221228 1615,233.900,1.240,21.660,0.010,2022-12-28 16:15:00+00:00,3.897,198.000
alt,2023.012710,20230105 1523,199.470,8.420,21.460,0.030,2023-01-05 15:23:00+00:00,5.645,217.084
alt,2023.031870,20230112 1509,282.700,1.600,21.790,0.130,2023-01-12 15:09:00+00:00,1.325,255.505
alt,2023.048370,20230118 1544,252.000,1.800,21.610,0.080,2023-01-18 15:44:00+00:00,1.927,242.733
alt,2023.067480,20230125 1506,277.700,0.930,21.680,0.060,2023-01-25 15:06:00+00:00,1.880,255.610
alt,2023.086610,20230201 1443,215.900,0.590,21.700,0.010,2023-02-01 14:43:00+00:00,2.330,250.867
alt,2023.105860,20230208 1521,110.500,2.500,21.630,0.010,2023-02-08 15:21:00+00:00,1.262,188.449
alt,2023.130460,20230217 1451,92.900,1.000,21.590,0.030,2023-02-17 14:51:00+00:00,2.970,355.850
alt,2023.144270,20230222 1549,196.000,1.000,21.700,0.020,2023-02-22 15:49:00+00:00,1.697,236.450
alt,2023.163310,20230301 1437,216.000,14.400,21.670,0.040,2023-03-01 14:37:00+00:00,0.504,10.294
alt,2023.182510,20230308 1447,96.000,2.500,21.830,0.030,2023-03-08 14:47:00+00:00,2.229,78.116
alt,2023.220740,20230322 1339,338.700,2.352,21.850,0.060,2023-03-22 13:39:00+00:00,1.591,242.551
alt,2023.259130,20230405 1400,287.000,1.200,21.690,0.060,2023-04-05 14:00:00+00:00,1.550,255.000
alt,2023.281200,20230413 1517,220.800,15.300,21.720,0.030,2023-04-13 15:17:00+00:00,8.538,204.699
alt,2023.297480,20230419 1355,236.500,9.460,21.750,0.010,2023-04-19 13:55:00+00:00,2.709,258.006
alt,2023.319370,20230427 1342,211.470,9.160,21.680,0.010,2023-04-27 13:42:00+00:00,2.357,221.996
alt,2023.341420,20230505 1451,336.000,2.200,21.700,0.000,2023-05-05 14:51:00+00:00,2.514,22.892
alt,2023.355310,20230510 1633,202.800,4.900,21.710,0.010,2023-05-10 16:33:00+00:00,2.120,337.052
alt,2023.371930,20230516 1806,264.800,7.200,21.690,0.010,2023-05-16 18:06:00+00:00,3.915,275.469
alt,2023.393920,20230524 1842,144.910,0.784,21.730,0.060,2023-05-24 18:42:00+00:00,1.998,26.100
alt,2023.412830,20230531 1624,340.200,3.724,21.600,0.030,2023-05-31 16:24:00+00:00,4.066,342.399
alt,2023.431730,20230607 1359,72.330,3.180,21.750,0.020,2023-06-07 13:59:00+00:00,4.184,243.000
alt,2023.451040,20230614 1505,239.800,8.570,21.680,0.020,2023-06-14 15:05:00+00:00,5.047,244.641
alt,2023.475540,20230623 1346,110.500,4.010,21.850,0.040,2023-06-23 13:46:00+00:00,2.546,65.834
alt,2023.494770,20230630 1411,53.760,1.960,21.740,0.020,2023-06-30 14:11:00+00:00,3.441,65.633
alt,2023.508460,20230705 1408,354.600,2.205,21.650,0.010,2023-07-05 14:08:00+00:00,4.433,360.000
alt,2023.533060,20230714 1337,318.570,1.270,21.670,0.000,2023-07-14 13:37:00+00:00,2.465,6.701
alt,2023.547330,20230719 1835,16.930,1.960,21.800,0.060,2023-07-19 18:35:00+00:00,2.317,66.333
alt,2023.565930,20230726 1332,90.412,4.507,21.770,0.040,2023-07-26 13:32:00+00:00,2.020,107.679
alt,2023.585100,20230802 1327,69.950,2.156,21.790,0.010,2023-08-02 13:27:00+00:00,1.669,79.472
alt,2023.609750,20230811 1325,210.340,5.240,21.790,0.010,2023-08-11 13:25:00+00:00,1.810,33.000
alt,2023.623430,20230816 1316,207.100,11.000,21.560,0.020,2023-08-16 13:16:00+00:00,3.117,217.200
alt,2023.642630,20230823 1324,193.170,13.130,21.650,0.060,2023-08-23 13:24:00+00:00,7.960,201.400
alt,2023.660270,20230830 0000,70.300,2.600,21.730,0.000,2023-08-30 00:00:00+00:00,1.660,57.000
alt,2023.680990,20230906 1326,203.700,7.000,21.640,0.030,2023-09-06 13:26:00+00:00,2.133,214.700
alt,2023.700280,20230913 1428,252.200,6.600,21.610,0.000,2023-09-13 14:28:00+00:00,2.483,213.132
alt,2023.719500,20230920 1449,247.170,1.570,21.630,0.070,2023-09-20 14:49:00+00:00,3.376,225.550
alt,2023.744620,20230929 1852,179.350,0.780,21.590,0.070,2023-09-29 18:52:00+00:00,0.964,172.671
alt,2023.757840,20231004 1442,188.690,3.430,21.540,0.010,2023-10-04 14:42:00+00:00,2.470,92.000
alt,2023.777440,20231011 1820,184.950,1.030,21.540,0.020,2023-10-11 18:20:00+00:00,1.583,224.333
alt,2023.796280,20231018 1525,330.480,7.060,21.610,0.040,2023-10-18 15:25:00+00:00,3.548,313.252
alt,2023.834690,20231101 1552,249.680,4.750,21.570,0.050,2023-11-01 15:52:00+00:00,0.864,219.515
alt,2023.854180,20231108 1839,200.240,2.690,21.580,0.060,2023-11-08 18:39:00+00:00,0.957,154.750
alt,2023.872910,20231115 1440,199.950,8.430,21.620,0.050,2023-11-15 14:40:00+00:00,3.767,190.667
alt,2023.892210,20231122 1544,194.400,3.630,21.540,0.060,2023-11-22 15:44:00+00:00,2.342,190.667
alt,2023.911310,20231129 1504,235.060,10.930,21.620,0.020,2023-11-29 15:04:00+00:00,4.784,203.067
alt,2023.930470,20231206 1454,136.510,0.600,21.640,0.010,2023-12-06 14:54:00+00:00,1.912,204.599
alt,2023.950200,20231213 1943,340.000,2.690,21.620,0.060,2023-12-13 19:43:00+00:00,1.308,311.462
alt,2023.969310,20231220 1907,191.700,1.130,21.660,0.030,2023-12-20 19:07:00+00:00,3.321,215.466
alt,2023.987970,20231227 1437,262.700,1.000,21.660,0.060,2023-12-27 14:37:00+00:00,0.978,202.036
alt,2024.007190,20240103 1509,271.280,0.880,21.650,0.040,2024-01-03 15:09:00+00:00,1.637,209.550
alt,2024.026320,20240110 1511,219.560,1.270,21.660,0.060,2024-01-10 15:11:00+00:00,2.473,228.183
alt,2024.051380,20240119 1921,190.230,1.950,21.440,0.040,2024-01-19 19:21:00+00:00,3.195,213.250
alt,2024.064520,20240124 1443,202.770,0.093,21.400,0.010,2024-01-24 14:43:00+00:00,0.325,19.756
alt,2024.083780,20240131 1558,163.240,2.110,21.510,0.020,2024-01-31 15:58:00+00:00,3.389,199.067
alt,2024.102810,20240207 1503,189.560,3.380,21.490,0.010,2024-02-07 15:03:00+00:00,0.899,178.693
alt,2024.122020,20240214 1549,204.580,3.670,21.480,0.020,2024-02-14 15:49:00+00:00,1.897,205.916
alt,2024.141550,20240221 1924,108.100,1.910,21.480,0.000,2024-02-21 19:24:00+00:00,1.340,179.199
alt,2024.163150,20240229 1705,237.430,11.760,21.410,0.030,2024-02-29 17:05:00+00:00,4.016,204.830
alt,2024.179320,20240306 1509,155.040,1.180,21.490,0.010,2024-03-06 15:09:00+00:00,1.920,263.700
alt,2024.198440,20240313 1507,278.080,1.420,21.460,0.020,2024-03-13 15:07:00+00:00,2.274,229.815
alt,2024.217560,20240320 1501,39.770,2.060,21.480,0.030,2024-03-20 15:01:00+00:00,4.409,355.983
alt,2024.234380,20240326 1849,223.540,3.480,21.500,0.060,2024-03-26 18:49:00+00:00,1.014,240.450
alt,2024.256070,20240403 1717,62.420,1.270,21.470,0.080,2024-04-03 17:17:00+00:00,1.255,62.795
alt,2024.274820,20240410 1401,238.890,6.080,21.500,0.020,2024-04-10 14:01:00+00:00,1.317,192.184
alt,2024.299370,20240419 1342,0.050,3.970,21.490,0.020,2024-04-19 13:42:00+00:00,7.419,343.600
alt,2024.313080,20240424 1405,56.690,0.490,21.550,0.040,2024-04-24 14:05:00+00:00,1.014,358.359
alt,2024.332420,20240501 1558,237.180,6.420,21.520,0.040,2024-05-01 15:58:00+00:00,7.568,203.033
alt,2024.351570,20240508 1610,2.040,3.720,21.450,0.020,2024-05-08 16:10:00+00:00,5.063,3.500
alt,2024.370450,20240515 1400,222.330,14.110,21.480,0.020,2024-05-15 14:00:00+00:00,8.350,222.000
alt,2024.392300,20240523 1356,351.550,1.910,21.430,0.110,2024-05-23 13:56:00+00:00,3.279,9.399
alt,2024.409050,20240529 1705,330.560,11.320,21.370,0.060,2024-05-29 17:05:00+00:00,12.014,326.000
alt,2024.428330,20240605 1828,344.500,3.820,21.460,0.010,2024-06-05 18:28:00+00:00,3.924,11.067
alt,2024.449690,20240613 1405,210.220,7.890,21.450,0.020,2024-06-13 14:05:00+00:00,3.502,131.994
alt,2024.466050,20240619 1346,343.150,0.540,21.360,0.000,2024-06-19 13:46:00+00:00,3.500,341.636
alt,2024.487870,20240627 1329,2.180,1.570,21.440,0.010,2024-06-27 13:29:00+00:00,3.669,163.483
alt,2024.504330,20240703 1404,199.220,12.400,21.440,0.040,2024-07-03 14:04:00+00:00,9.026,198.133
alt,2024.523430,20240710 1350,57.160,3.180,21.480,0.090,2024-07-10 13:50:00+00:00,3.360,57.165
alt,2024.542590,20240717 1407,202.700,8.770,21.480,0.010,2024-07-17 14:07:00+00:00,1.207,20.901
alt,2024.567180,20240726 1404,44.570,2.600,21.370,0.070,2024-07-26 14:04:00+00:00,3.835,6.200
alt,2024.580800,20240731 1347,198.750,16.170,21.400,0.010,2024-07-31 13:47:00+00:00,10.475,202.134
alt,2024.599970,20240807 1406,31.670,2.160,21.370,0.020,2024-08-07 14:06:00+00:00,3.955,3.699
alt,2024.619590,20240814 1831,57.330,1.760,21.320,0.010,2024-08-14 18:31:00+00:00,3.208,101.134
alt,2024.638320,20240821 1501,217.940,7.690,21.260,0.040,2024-08-21 15:01:00+00:00,8.255,230.116
alt,2024.663040,20240830 1606,200.990,8.080,21.350,0.020,2024-08-30 16:06:00+00:00,5.710,190.000
alt,2024.682170,20240906 1609,92.760,2.250,21.310,0.030,2024-09-06 16:09:00+00:00,2.897,118.101
alt,2024.698470,20240912 1522,230.060,11.810,21.250,0.020,2024-09-12 15:22:00+00:00,5.412,214.466
alt,2024.714770,20240918 1432,158.610,1.220,21.300,0.030,2024-09-18 14:32:00+00:00,0.813,143.996
alt,2024.739360,20240927 1434,292.360,0.690,21.320,0.060,2024-09-27 14:34:00+00:00,2.219,323.733
alt,2024.753000,20241002 1419,233.190,1.710,21.210,0.040,2024-10-02 14:19:00+00:00,2.696,197.317
alt,2024.772090,20241009 1401,200.870,9.020,21.260,0.040,2024-10-09 14:01:00+00:00,3.394,201.050
alt,2024.791160,20241016 1331,214.100,11.560,21.200,0.070,2024-10-16 13:31:00+00:00,7.383,210.967
alt,2024.810440,20241023 1454,188.830,0.240,21.290,0.020,2024-10-23 14:54:00+00:00,2.231,218.415
alt,2024.829420,20241030 1337,235.970,15.630,21.270,0.020,2024-10-30 13:37:00+00:00,7.411,229.233
alt,2024.854200,20241108 1520,215.630,3.920,21.330,0.010,2024-11-08 15:20:00+00:00,3.697,202.333
alt,2024.873350,20241115 1530,230.680,7.250,21.240,0.030,2024-11-15 15:30:00+00:00,3.985,202.000
alt,2024.892420,20241122 1459,240.270,11.020,21.210,0.040,2024-11-22 14:59:00+00:00,7.994,229.067
alt,2024.906100,20241127 1512,244.030,11.320,21.230,0.030,2024-11-27 15:12:00+00:00,7.124,226.200
alt,2024.925240,20241204 1518,182.000,3.630,21.360,0.080,2024-12-04 15:18:00+00:00,3.297,191.900
alt,2024.944370,20241211 1523,223.060,1.670,21.340,0.040,2024-12-11 15:23:00+00:00,1.801,247.299
alt,2024.963230,20241218 1300,116.820,0.540,21.230,0.010,2024-12-18 13:00:00+00:00,1.710,249.000
alt,2024.979820,20241224 1446,209.430,10.780,21.280,0.010,2024-12-24 14:46:00+00:00,0.903,196.739
alt,2025.003240,20250102 0424,278.460,1.620,21.250,0.020,2025-01-02 04:24:00+00:00,2.390,252.801
alt,2025.026440,20250110 1537,252.960,5.930,21.200,0.050,2025-01-10 15:37:00+00:00,5.843,232.084
alt,2025.045900,20250117 1807,8.770,1.520,21.180,0.070,2025-01-17 18:07:00+00:00,3.840,18.000
alt,2025.059230,20250122 1452,121.190,2.650,21.160,0.020,2025-01-22 14:52:00+00:00,1.994,255.266
alt,2025.078500,20250129 1537,141.050,1.420,21.160,0.000,2025-01-29 15:37:00+00:00,1.511,136.705
alt,2025.097610,20250205 1503,340.310,4.650,21.130,0.050,2025-02-05 15:03:00+00:00,5.560,329.200
alt,2025.135930,20250219 1445,153.270,3.580,21.100,0.060,2025-02-19 14:45:00+00:00,3.308,156.501
alt,2025.155190,20250226 1528,272.100,1.620,21.120,0.000,2025-02-26 15:28:00+00:00,2.260,255.333
